Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IAudioCodec,0,4,0,0,0,19,4,1,0,-1,1,1
SpeexCodec,5,5,0,0,5,118,11,0,1,0,3,1
FrequencyProvider,0,1,0,0,1,17,2,0,1,-1,1,0
codecWrapper,2,1,0,2,1,12,1,0,0,0,0,1
TestLocalVoiceController,1,1,1,1,0,16,2,0,1,0,1,0
UnityNetworkVoiceController,0,4,1,0,0,29,4,0,1,-1,2,0
VoiceControllerBase,7,7,3,2,0,145,18,2,0,0,6,1
AudioClipInputDevice,2,3,0,2,2,38,5,0,1,"0,670000016689301",2,0
AudioInputDeviceBase,0,3,0,0,2,20,4,2,0,-1,0,1
IAudioPlayer,0,2,1,0,0,6,2,1,0,-1,0,1
MicrophoneInputDevice,11,7,1,5,3,135,18,0,1,0,2,0
UnityAudioPlayer,14,5,1,5,2,108,18,0,1,"0,400000005960465",1,0
VoicePacketWrapper,4,5,0,3,5,64,5,0,0,0,0,5
FrequencyMode,0,0,0,0,0,6,0,0,0,-1,0,5
IFrequencyProvider,0,1,0,0,0,4,1,1,0,-1,1,1
AudioUtils,2,4,0,1,4,38,9,0,0,1,2,4
BigArray<T>,2,5,2,0,5,59,6,0,0,0,0,0
ChunkBuffer,1,2,0,0,2,35,4,0,0,0,0,1
FastList<T>,5,59,4,0,54,923,105,0,0,"0,170000001788139",2,0
PooledEnumerator,6,8,2,0,6,98,13,0,0,"0,5",0,1
FunctorComparer,2,4,0,0,4,37,5,0,0,0,0,1
TempArray<T>,1,3,0,0,2,31,5,0,0,0,0,0
VoiceControllerCollection<T>,1,2,0,1,2,12,2,0,0,0,0,0
"VoiceControllerKeyedCollection<K,T>",1,3,0,0,3,20,4,0,0,0,0,0
SplashScreen,2,1,0,2,0,17,2,0,0,0,0,0
GizmoType,0,0,0,0,0,7,0,0,0,-1,0,1
GizmoTypeDrawer,0,1,0,0,1,22,2,0,0,-1,1,0
LoadbalancingPeer,1,18,1,0,14,533,75,0,0,"0,330000013113022",9,0
EnterRoomParams,8,0,0,8,0,11,0,0,0,-1,0,1
OpJoinRandomRoomParams,6,0,0,6,0,9,0,0,0,-1,1,1
ErrorCode,28,0,0,28,0,116,0,0,0,-1,0,0
ActorProperties,3,0,0,3,0,10,0,0,0,-1,0,0
GamePropertyKey,9,0,0,9,0,22,0,0,0,-1,0,1
EventCode,13,0,0,13,0,34,0,0,0,-1,0,0
ParameterCode,62,0,0,62,0,144,0,0,0,-1,0,4
OperationCode,17,0,0,17,0,38,0,0,0,-1,0,1
JoinMode,0,0,0,0,0,11,0,0,0,-1,0,1
MatchmakingMode,0,0,0,0,0,10,0,0,0,-1,0,2
ReceiverGroup,0,0,0,0,0,10,0,0,0,-1,0,2
EventCaching,0,0,0,0,0,30,0,0,0,-1,0,2
PropertyTypeFlag,0,0,0,0,0,12,0,0,0,-1,0,0
RaiseEventOptions,8,0,0,8,0,23,0,0,0,-1,2,0
LobbyType,0,0,0,0,0,9,0,0,0,-1,0,0
TypedLobby,3,3,1,3,3,23,3,0,0,0,0,0
TypedLobbyInfo,2,1,0,2,1,9,1,0,0,0,0,0
CustomAuthenticationType,0,0,0,0,0,11,0,0,0,-1,0,0
AuthenticationValues,1,6,5,0,6,56,6,0,0,1,0,0
SocketUdp,2,8,0,0,7,174,13,0,0,"0,379999995231628",0,0
IPunObservable,0,1,0,0,0,29,1,0,0,-1,0,0
IPunCallbacks,0,27,0,0,0,284,27,0,0,-1,0,0
IPunPrefabPool,0,2,0,0,0,20,2,0,0,-1,0,0
MonoBehaviour,1,0,2,0,0,47,0,3,0,-1,0,0
PunBehaviour,0,27,0,0,27,338,27,0,1,-1,0,0
PhotonMessageInfo,3,3,1,2,3,35,3,0,0,0,0,0
RoomOptions,10,0,5,5,0,89,0,0,0,-1,0,0
PunEvent,12,0,0,12,0,15,0,0,0,-1,0,0
PhotonStream,4,16,3,0,15,263,30,0,0,0,0,0
HelpURL,0,1,0,0,1,6,1,0,0,-1,0,0
EditorSceneManager,0,3,1,0,3,19,3,0,0,-1,0,0
SceneManager,0,2,0,0,2,11,2,0,0,-1,0,0
SceneManagerHelper,0,0,3,0,0,40,0,0,0,-1,0,0
WebRpcResponse,0,2,4,0,2,35,2,0,0,-1,1,0
IPunObservable,0,1,0,0,0,29,1,0,0,-1,0,0
IPunCallbacks,0,27,0,0,0,284,27,0,0,-1,0,0
IPunPrefabPool,0,2,0,0,0,20,2,0,0,-1,0,0
MonoBehaviour,1,0,2,0,0,47,0,0,0,-1,0,0
PunBehaviour,0,27,0,0,27,338,27,0,1,-1,0,0
PhotonMessageInfo,3,3,1,2,3,35,3,0,0,0,0,0
RoomOptions,10,0,5,5,0,89,0,0,0,-1,0,0
PunEvent,12,0,0,12,0,15,0,0,0,-1,0,0
PhotonStream,4,16,3,0,15,263,30,0,0,0,0,0
HelpURL,0,1,0,0,1,6,1,0,0,-1,0,0
EditorSceneManager,0,3,1,0,3,19,3,0,0,-1,0,0
SceneManager,0,2,0,0,2,11,2,0,0,-1,0,0
SceneManagerHelper,0,0,3,0,0,40,0,0,0,-1,0,0
WebRpcResponse,0,2,4,0,2,35,2,0,0,-1,1,0
IPunObservable,0,1,0,0,0,29,1,0,0,-1,0,0
IPunCallbacks,0,27,0,0,0,284,27,0,0,-1,0,0
IPunPrefabPool,0,2,0,0,0,20,2,0,0,-1,0,0
MonoBehaviour,1,0,2,0,0,47,0,0,0,-1,0,0
PunBehaviour,0,27,0,0,27,338,27,0,1,-1,0,0
PhotonMessageInfo,3,3,1,2,3,35,3,0,0,0,0,0
RoomOptions,10,0,5,5,0,89,0,0,0,-1,0,0
PunEvent,12,0,0,12,0,15,0,0,0,-1,0,0
PhotonStream,4,16,3,0,15,263,30,0,0,0,0,0
HelpURL,0,1,0,0,1,6,1,0,0,-1,0,0
EditorSceneManager,0,3,1,0,3,19,3,0,0,-1,0,0
SceneManager,0,2,0,0,2,11,2,0,0,-1,0,2
SceneManagerHelper,0,0,3,0,0,40,0,0,0,-1,0,0
WebRpcResponse,0,2,4,0,2,35,2,0,0,-1,1,0
TimeKeeper,2,2,3,0,2,32,2,0,0,1,0,0
ChatChannel,4,6,2,4,6,63,8,0,0,"0,330000013113022",0,1
ChatClient,11,33,12,3,19,823,76,0,0,0,11,0
ChatDisconnectCause,0,0,0,0,0,25,0,0,0,-1,0,1
ChatEventCode,7,0,0,7,0,10,0,0,0,-1,0,1
ChatOperationCode,9,0,0,9,0,21,0,0,0,-1,0,2
ChatParameterCode,16,0,0,16,0,35,0,0,0,-1,0,1
ChatPeer,3,4,2,2,3,115,10,0,0,1,4,1
CustomAuthenticationType,0,0,0,0,0,11,0,0,0,-1,0,2
AuthenticationValues,1,6,5,0,6,56,6,0,0,1,1,2
ParameterCode,9,0,0,9,0,19,0,0,0,-1,0,2
ErrorCode,15,0,0,15,0,62,0,0,0,-1,0,1
ChatState,0,0,0,0,0,27,0,0,0,-1,0,2
ChatUserStatus,7,0,0,7,0,17,0,0,0,-1,0,0
IChatClientListener,0,9,0,0,0,65,9,0,0,-1,1,1
FirstPersonController,30,11,0,0,0,222,25,0,0,0,5,0
HeadBob,8,2,0,6,0,43,4,0,0,0,3,0
MouseLook,11,6,0,8,4,91,12,0,0,0,1,2
RigidbodyFirstPersonController,12,8,4,4,0,231,20,0,0,0,4,1
MovementSettings,9,1,1,8,1,52,6,0,0,0,0,1
AdvancedSettings,5,0,0,5,0,10,0,0,0,-1,0,1
Ball,6,2,0,0,1,37,4,0,0,0,0,1
BallUserControl,5,3,0,0,0,54,5,0,0,0,2,0
AICharacterControl,1,3,2,1,1,32,5,0,0,"0,670000016689301",1,0
ThirdPersonCharacter,20,10,0,0,2,199,22,0,0,0,0,2
ThirdPersonUserControl,5,3,0,0,0,62,7,0,0,0,2,0
AxisTouchButton,6,5,0,4,2,61,10,0,0,0,2,0
ButtonHandler,1,7,0,1,6,34,7,0,0,"0,430000007152557",1,0
CrossPlatformInputManager,3,24,1,0,22,266,26,0,0,0,4,14
ActiveInputMethod,0,0,0,0,0,5,0,0,0,-1,0,1
VirtualAxis,1,4,4,0,4,39,4,0,0,1,0,8
VirtualButton,3,5,5,0,5,65,6,0,0,"0,800000011920929",0,3
InputAxisScrollbar,1,2,0,1,1,9,2,0,0,1,1,0
Joystick,9,8,0,4,3,97,16,0,0,"0,25",3,0
AxisOption,0,0,0,0,0,12,0,0,0,-1,0,2
MobileControlRig,0,6,0,0,0,64,9,0,0,-1,0,0
TiltInput,5,3,0,4,0,80,7,0,0,0,5,0
AxisOptions,0,0,0,0,0,5,0,0,0,-1,0,2
AxisMapping,2,0,0,2,0,14,0,0,0,-1,1,2
MappingType,0,0,0,0,0,7,0,0,0,-1,0,4
TiltInputAxisStylePropertyDrawer,0,1,0,0,1,34,3,0,0,-1,0,0
TouchPad,17,8,0,6,2,132,16,0,0,"0,25",4,0
ControlStyle,0,0,0,0,0,6,0,0,0,-1,0,1
VirtualInput,3,21,1,0,21,112,25,2,0,"0,709999978542328",2,1
MobileInput,0,13,0,0,11,112,23,0,1,-1,3,0
StandaloneInput,0,11,0,0,11,63,11,0,1,-1,0,0
TiltInput,5,3,0,4,0,80,7,0,0,0,5,0
AxisOptions,0,0,0,0,0,5,0,0,0,-1,0,0
AxisMapping,2,0,0,2,0,14,0,0,0,-1,1,0
MappingType,0,0,0,0,0,7,0,0,0,-1,0,0
TiltInputAxisStylePropertyDrawer,0,1,0,0,1,34,3,0,0,-1,0,0
ActivateTrigger,5,2,0,5,0,83,5,0,0,0,1,0
Mode,0,0,0,0,0,9,0,0,0,-1,0,1
AutoMobileShaderSwitch,1,1,0,0,0,67,1,0,0,0,0,0
ReplacementDefinition,2,0,0,2,0,6,0,0,0,-1,0,2
ReplacementList,1,0,0,1,0,5,0,0,0,-1,1,0
ReplacementListDrawer,2,2,0,0,2,99,8,0,0,0,0,0
AutoMoveAndRotate,4,2,0,3,0,32,3,0,0,0,1,0
Vector3andSpace,2,0,0,2,0,6,0,0,0,-1,0,1
CameraRefocus,5,5,0,3,5,46,7,0,0,0,0,0
CurveControlledBob,9,2,0,4,2,40,4,0,0,0,0,2
DragRigidbody,7,3,0,0,0,78,10,0,0,0,0,0
DynamicShadowSettings,11,2,0,8,0,39,4,0,0,0,0,0
FollowTarget,2,1,0,2,0,10,1,0,0,0,0,0
FOVKick,6,5,0,6,4,59,9,0,0,0,0,1
FPSCounter,6,2,0,0,0,29,3,0,0,0,0,0
LerpControlledBob,3,2,0,2,2,34,4,0,0,0,0,2
ObjectResetter,4,3,0,0,2,41,6,0,0,0,0,0
ParticleSystemDestroyer,4,2,0,2,1,43,5,0,0,0,0,0
PlatformSpecificContent,4,5,0,0,0,88,13,0,0,"0,600000023841858",1,0
BuildTargetGroup,0,0,0,0,0,5,0,0,0,-1,0,1
SimpleActivatorMenu,3,2,0,2,1,27,3,0,0,0,0,0
SimpleMouseRotator,10,2,0,6,0,97,7,0,0,0,1,0
SmoothFollow,5,2,0,0,0,44,3,0,0,1,0,0
TimedObjectActivator,1,4,0,1,0,68,6,0,0,0,4,2
Action,0,0,0,0,0,8,0,0,0,-1,0,6
Entry,3,0,0,3,0,7,0,0,0,-1,1,4
Entries,1,0,0,1,0,5,0,0,0,-1,1,2
EntriesDrawer,2,2,0,0,2,101,11,0,0,0,2,0
TimedObjectDestructor,2,2,0,0,0,19,3,0,0,1,0,0
WaypointCircuit,15,8,2,2,2,178,17,0,0,0,2,5
WaypointList,2,0,0,2,0,6,0,0,0,-1,1,4
RoutePoint,2,1,0,2,1,11,1,0,0,0,0,4
WaypointListDrawer,2,2,0,0,2,143,12,0,0,0,2,0
TransformNameComparer,0,1,0,0,1,7,1,0,0,-1,0,0
WaypointProgressTracker,12,4,3,1,1,123,10,0,0,0,3,0
ProgressStyle,0,0,0,0,0,5,0,0,0,-1,0,1
AutoMobileShaderSwitch,1,1,0,0,0,67,1,0,0,0,0,0
ReplacementDefinition,2,0,0,2,0,6,0,0,0,-1,0,0
ReplacementList,1,0,0,1,0,5,0,0,0,-1,1,0
ReplacementListDrawer,2,2,0,0,2,99,8,0,0,0,0,0
TimedObjectActivator,1,4,0,1,0,68,6,0,0,1,4,0
Action,0,0,0,0,0,8,0,0,0,-1,0,0
Entry,3,0,0,3,0,7,0,0,0,-1,1,0
Entries,1,0,0,1,0,5,0,0,0,-1,1,0
EntriesDrawer,2,2,0,0,2,101,11,0,0,0,2,0
WaypointCircuit,15,8,2,2,2,178,17,0,0,"0,5",2,0
WaypointList,2,0,0,2,0,6,0,0,0,-1,1,0
RoutePoint,2,1,0,2,1,11,1,0,0,0,1,0
WaypointListDrawer,2,2,0,0,2,143,12,0,0,0,2,0
TransformNameComparer,0,1,0,0,1,7,1,0,0,-1,0,0
CrossPlatformInitialize,2,7,0,0,0,129,13,0,0,0,0,0
ReorderableListResources,4,7,8,0,2,193,9,0,0,"0,28999999165535",0,0
ResourceName,0,0,0,0,0,10,0,0,0,-1,0,0
