Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BodyCollider,2,2,0,1,0,22,2,0,0,0,0,0
CircularDrive,38,15,0,20,0,514,44,0,0,0.1299999952316284,5,0
Axis_t,0,0,0,0,0,6,0,0,0,-1,0,0
ComplexThrowable,8,8,0,4,0,176,23,0,0,0,4,0
AttachMode,0,0,0,0,0,5,0,0,0,-1,0,1
ControllerHoverHighlight,8,12,0,2,2,184,29,0,0,0.1700000017881393,2,0
CustomEvents,0,0,0,0,0,15,0,0,0,-1,0,0
UnityEventSingleFloat,0,0,0,0,0,4,0,0,0,-1,0,0
UnityEventHand,0,0,0,0,0,4,0,0,0,-1,0,1
DebugUI,2,2,1,0,0,34,2,0,0,0,1,0
DestroyOnDetachedFromHand,0,1,0,0,0,9,1,0,0,-1,1,0
DestroyOnParticleSystemDeath,1,2,0,0,0,23,3,0,0,0,0,0
DestroyOnTriggerEnter,2,2,0,1,0,25,4,0,0,0,0,0
DistanceHaptics,4,1,0,4,0,29,3,0,0,0,0,0
DontDestroyOnLoad,0,1,0,0,0,8,1,0,0,-1,0,0
EnumFlags,0,1,0,0,1,4,1,0,0,-1,0,3
EnumFlagsPropertyDrawer,0,1,0,0,1,8,1,0,0,-1,0,0
FallbackCameraController,6,3,0,3,0,83,11,0,0,0.6700000166893005,0,0
Hand,25,27,4,14,11,858,85,0,0,0,13,28
HandType,0,0,0,0,0,6,0,0,0,-1,0,4
AttachmentFlags,0,0,0,0,0,8,0,0,0,-1,0,3
AttachedObject,3,0,0,3,0,6,0,0,0,-1,0,2
HandEditor,0,1,0,0,1,36,6,0,0,-1,2,0
HapticRack,7,5,0,5,0,69,8,0,0,0,2,0
HideOnHandFocusLost,0,1,0,0,0,8,1,0,0,-1,1,0
IgnoreHovering,1,0,0,1,0,5,0,0,0,-1,0,1
InputModule,2,5,1,0,5,65,7,0,0,0.6000000238418579,0,2
Interactable,0,2,0,0,0,29,4,0,0,-1,1,4
InteractableButtonEvents,8,1,0,8,0,65,11,0,0,0,3,0
InteractableHoverEvents,4,4,0,4,0,35,4,0,0,1,1,0
ItemPackage,6,0,0,6,0,11,0,0,0,-1,1,3
ItemPackageType,0,0,0,0,0,1,0,0,0,-1,0,2
ItemPackageReference,1,0,0,1,0,4,0,0,0,-1,1,2
ItemPackageSpawner,16,14,1,11,0,329,49,0,0,0.1400000005960464,8,0
LinearAnimation,5,2,0,2,0,51,5,0,0,0,1,0
LinearAnimator,4,2,0,2,0,46,5,0,0,0,1,0
