Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AffineTransform,3,5,1,3,4,58,7,0,0,1,0,3
BoundingBox3,3,8,4,3,6,82,12,0,0,0.25,2,2
ClientMeshBuffers,2,5,2,0,3,119,19,0,0,0.6000000238418579,8,3
Settings,0,0,0,0,0,11,0,0,0,-1,0,3
_NoDeviceSupportException,0,1,0,0,1,4,1,0,0,-1,0,0
ClientBuffer,5,2,7,0,0,59,4,0,0,0,2,2
Guard,0,18,0,0,18,152,48,0,0,-1,4,24
ReferenceComparer<T>,1,3,0,1,2,13,3,0,0,1,0,0
_StaticBufferBuilder,2,3,1,0,3,38,5,0,0,0.6700000166893005,1,2
MeshCollectionBuilder<T>,1,4,3,0,3,82,9,0,0,0.75,5,0
MeshBuilder,1,10,3,0,8,54,12,0,0,0.4000000059604645,3,5
MeshPrimitiveBuilder,4,11,0,0,7,94,15,0,0,0.2700000107288361,8,5
_DataBuffer,3,9,0,0,6,181,10,0,0,0.5600000023841858,3,3
Range,3,11,6,0,7,96,17,0,0,0.550000011920929,3,3
_Extensions,0,22,0,0,0,166,45,0,0,-1,4,0
"ChildrenCollection<T,TParent>",2,12,2,0,11,122,22,0,0,0.25,1,0
_CollectionDebugView<T>,1,1,1,0,1,19,1,0,0,0,0,0
IChildOf,0,1,1,0,0,6,1,7,0,-1,0,0
LinqDictionary,2,5,3,0,4,52,6,0,0,0,0,1
"SingleChild<T,TParent>",2,1,1,0,1,35,1,0,0,0,1,0
VertexAttributeAttribute,0,1,2,0,1,7,1,0,0,-1,1,2
StaticVertex_PosNrm,2,0,0,2,0,7,0,0,0,-1,1,0
StaticVertex_PosNrmTanTx0,4,0,0,4,0,11,0,0,0,-1,1,0
VertexBufferBuilder<TVertex>,1,3,0,0,3,28,6,0,0,0,0,0
"MeshBuilder<TBaseVertex,TMorphVertex>",3,5,0,0,5,81,8,0,0,0,1,0
_Triangle,4,2,0,4,1,19,2,0,0,0,0,1
IAnimatable,0,4,0,0,0,7,4,0,0,-1,0,6
_AnimationSampler,2,6,0,0,1,57,8,4,1,0.5,6,1
_AnimScaleSampler,1,3,0,0,2,24,3,0,2,0,5,2
_AnimTranslationSampler,1,3,0,0,1,24,3,0,2,0,5,2
_AnimRotationSampler,1,3,0,0,1,27,3,0,2,0,5,2
_AnimMorphSampler,2,3,0,0,1,34,4,0,2,0,5,2
_AnimationChannel,2,4,1,0,1,48,8,0,1,0.5,15,0
Animation,1,4,0,0,0,36,6,0,1,0.5,4,2
AttributeInfo,11,8,2,11,5,143,14,0,0,0.3799999952316284,6,14
_CollectionComparer,1,2,0,1,2,18,3,0,0,1,1,0
_ByteOffsetComparer,1,1,0,1,1,8,1,0,0,0,1,0
BufferUsage,0,0,0,0,0,6,0,0,0,-1,0,3
BufferView,3,4,3,0,0,33,4,0,1,1,2,5
Factory,0,9,0,0,7,37,13,0,0,-1,13,29
FactoryObject,1,1,1,0,0,10,1,14,0,0,2,1
Material,1,3,5,0,2,38,8,0,1,0.6700000166893005,2,3
MaterialChannel,1,1,3,0,0,23,1,0,1,0,2,3
ModelRoot,2,8,0,0,8,84,12,0,1,0.25,7,3
NodeContainer,1,4,4,0,2,38,9,2,1,0.75,1,1
Scene,0,4,0,0,1,30,6,0,2,-1,7,1
Node,4,3,8,0,0,117,3,0,2,0.6700000166893005,3,5
NodeContent,0,1,0,0,0,4,1,2,1,-1,1,0
_Schema2Builder,6,11,1,0,9,159,34,0,0,0.1800000071525574,27,8
_Schema2Parser,8,12,1,0,12,173,34,0,0,0.25,28,7
TextureSampling,0,0,0,0,0,8,0,0,0,-1,0,0
TextureWrap,0,0,0,0,0,6,0,0,0,-1,0,2
TextureInterpolation,0,0,0,0,0,8,0,0,0,-1,0,2
Texture,1,1,5,0,1,25,1,0,1,0,2,3
ImageBuffer,0,1,1,0,0,9,1,0,1,-1,1,4
