Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IBoundaryNodeRule,0,1,0,0,0,11,1,4,0,-1,0,10
BoundaryNodeRules,5,0,0,5,0,102,0,0,0,-1,1,0
Mod2BoundaryNodeRule,0,1,0,0,1,8,1,0,1,-1,0,0
EndPointBoundaryNodeRule,0,1,0,0,1,7,1,0,1,-1,0,0
MultiValentEndPointBoundaryNodeRule,0,1,0,0,1,7,1,0,1,-1,0,0
MonoValentEndPointBoundaryNodeRule,0,1,0,0,1,7,1,0,1,-1,0,0
CentralEndpointIntersector,1,5,1,0,2,76,9,0,0,0.4000000059604645,1,1
CentroidArea,6,9,2,0,2,165,14,0,0,0.2199999988079071,6,0
CentroidLine,2,2,1,0,2,60,4,0,0,1,5,0
CentroidPoint,2,2,1,0,2,44,3,0,0,1,4,0
CGAlgorithms3D,0,3,0,0,3,128,17,0,0,-1,2,1
CGAlgorithmsDD,1,5,0,0,3,152,13,0,0,0.4000000059604645,2,2
CGAlgorithms,6,14,0,6,14,508,37,0,0,0.5699999928474426,8,42
ConvexHull,2,13,0,0,3,376,51,0,0,0.1500000059604645,13,3
RadialComparator,1,3,0,0,2,50,7,0,0,0,2,0
HCoordinate,3,10,4,0,10,193,13,0,0,0.300000011920929,1,6
InteriorPointArea,3,8,1,0,3,120,14,0,0,0.25,7,0
InteriorPointLine,3,6,1,0,1,93,11,0,0,0,5,0
InteriorPointPoint,3,3,1,0,1,54,5,0,0,0,4,0
IPointInAreaLocator,0,1,0,0,0,9,1,0,0,-1,1,0
LineIntersector,12,17,9,6,14,342,29,2,0,0.1800000071525574,3,29
MCPointInRing,4,5,0,0,2,132,10,0,1,0,10,1
MCSelecter,2,2,0,0,2,23,2,0,1,0,3,1
MinimumBoundingCircle,4,11,0,0,5,233,34,0,0,0,9,1
MinimumDiameter,7,10,4,0,3,280,26,0,0,0.2000000029802322,9,2
NonRobustCGAlgorithms,0,5,0,0,5,210,20,0,0,-1,2,0
NonRobustLineIntersector,0,5,0,0,3,233,21,0,1,-1,2,0
NotRepresentableException,0,1,0,0,1,7,1,0,0,-1,0,1
IPointInRing,0,1,0,0,0,9,1,3,0,-1,1,1
PointLocator,3,10,0,0,4,165,32,0,0,0.5,14,10
RayCrossingCounter,3,4,3,0,4,171,17,0,0,0,4,4
RectangleLineIntersector,6,2,0,0,2,101,8,0,0,0,3,1
RobustDeterminant,0,2,0,0,2,404,28,0,0,-1,1,4
RobustLineIntersector,0,8,0,0,2,274,25,0,1,-1,6,1
SimplePointInRing,1,2,0,0,2,24,2,0,1,0,3,0
SIRtreePointInRing,3,4,0,0,2,86,10,0,1,0,4,0
Orientation,0,0,0,0,0,15,0,0,0,-1,0,1
AngleUtility,3,13,0,3,13,246,24,0,0,0.5400000214576721,2,6
DistanceToPoint,1,4,0,0,4,54,7,0,0,0.75,7,2
PointPairDistance,3,8,2,0,7,85,12,0,0,0,2,4
DiscreteHausdorffDistance,4,7,2,0,5,150,8,0,0,0,4,6
MaxPointDistanceFilter,3,2,1,0,2,19,2,0,1,0,4,1
MaxDensifiedByFractionDistanceFilter,4,2,3,0,2,45,4,0,1,0,5,1
