Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Vector2i,2,1,0,2,1,11,1,0,0,0,0,3
Sizei,2,1,0,2,1,11,1,0,0,0,0,13
Recti,2,0,0,2,0,6,0,0,0,-1,0,5
Quatf,4,1,0,4,1,15,1,0,0,0,0,2
Vector2f,2,1,0,2,1,11,1,0,0,0,0,1
Vector3f,3,1,0,3,1,13,1,0,0,0,0,3
Matrix4f,1,1,0,1,0,13,1,0,0,0,1,1
Matrix4f_Raw,16,0,0,16,0,20,0,0,0,-1,0,2
Posef,2,1,0,2,1,11,1,0,0,0,2,1
PoseStatef,7,0,0,6,0,29,0,0,0,-1,0,0
InitFlags,0,0,0,0,0,22,0,0,0,-1,0,0
LogLevel,0,0,0,0,0,6,0,0,0,-1,0,0
InitParams,5,0,0,4,0,27,0,0,0,-1,0,1
FovPort,4,0,0,4,0,20,0,0,0,-1,0,4
HmdType,0,0,0,0,0,10,0,0,0,-1,0,2
HmdCaps,0,0,0,0,0,61,0,0,0,-1,0,0
TrackingCaps,0,0,0,0,0,21,0,0,0,-1,0,0
DistortionCaps,0,0,0,0,0,49,0,0,0,-1,0,0
Eye,0,0,0,0,0,6,0,0,0,-1,0,2
HmdDesc,23,2,0,23,0,135,2,0,0,0,7,1
HmdDesc_Raw32,26,0,0,26,0,37,0,0,0,-1,3,2
HmdDesc_Raw64,29,0,0,26,0,40,0,0,0,-1,3,2
StatusBits,0,0,0,0,0,23,0,0,0,-1,0,0
SensorData,5,0,0,5,0,23,0,0,0,-1,1,0
TrackingState,7,0,0,6,0,34,0,0,0,-1,0,1
FrameTiming,6,1,0,6,0,46,1,0,0,0,1,1
FrameTiming_Raw,8,0,0,7,0,13,0,0,0,-1,0,2
EyeRenderDesc,5,0,0,5,0,24,0,0,0,-1,0,1
RenderAPIType,0,0,0,0,0,10,0,0,0,-1,0,11
RenderAPIConfigHeader,3,0,0,3,0,7,0,0,0,-1,0,7
RenderAPIConfig_Raw,9,0,0,9,0,13,0,0,0,-1,1,6
RenderAPIConfig,1,2,0,1,1,6,2,5,0,1,2,1
OpenGLWindowsConfig,2,2,0,2,1,21,2,0,1,0,4,0
OpenGLLinuxConfig,2,2,0,0,1,21,2,0,1,0,4,0
AndroidGLESConfig,0,2,0,0,1,15,2,0,1,-1,4,0
D3D9Config,2,2,0,0,1,21,2,0,1,0,4,0
D3D11Config,5,2,0,0,1,30,2,0,1,0,4,0
TextureHeader,3,0,0,3,0,7,0,0,0,-1,0,6
Texture,1,2,0,1,1,6,2,4,0,1,2,1
GLTextureData,1,2,0,1,1,18,2,0,1,0,5,0
D3D9TextureData,1,2,0,1,1,18,2,0,1,0,5,0
D3D10TextureData,2,2,0,2,1,20,2,0,1,0,5,0
D3D11TextureData,2,2,0,2,1,20,2,0,1,0,5,0
Texture_Raw,10,0,0,9,0,14,0,0,0,-1,1,5
DistortionVertex,6,0,0,6,0,28,0,0,0,-1,0,1
DistortionMesh,4,1,0,4,0,44,3,0,0,0,2,1
DistortionMesh_Raw,4,0,0,4,0,8,0,0,0,-1,0,2
HSWDisplayState,3,0,0,3,0,19,0,0,0,-1,0,1
Hmd,26,111,0,23,56,1011,124,0,0,0,26,0
ProjectionModifier,0,0,0,0,0,31,0,0,0,-1,0,0
