Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DataProtector,1,3,0,0,3,19,3,0,1,0,0,6
DataProtectorFactory,0,1,0,0,1,5,1,0,1,-1,1,1
EntropyCreator,0,1,0,0,1,10,1,0,1,-1,0,3
IDataProtector,0,2,0,0,0,4,2,1,0,-1,0,5
IDataProtectorFactory,0,1,0,0,0,3,1,1,0,-1,0,4
IEntropyCreator,0,1,0,0,0,3,1,1,0,-1,0,4
ILocalMachineScopeStringEncryptor,0,2,0,0,0,4,2,1,0,-1,0,4
ISecretHasher,0,2,0,0,0,4,2,1,0,-1,0,0
LocalMachineScopeStringEncryptor,2,3,0,0,3,35,7,0,1,0,3,3
SecretHasher,6,4,0,0,2,55,8,0,1,0.5,0,3
ExtensionsForEnumerableOfT,0,2,0,0,2,14,4,0,0,-1,0,0
ExtensionsForString,0,1,0,0,1,13,5,0,0,-1,0,0
ExtensionsForT,0,5,0,0,5,29,6,0,0,-1,0,0
IAdapter,0,1,0,0,0,3,1,0,0,-1,0,0
IConverter,0,2,0,0,0,4,2,0,0,-1,0,0
IHandler,0,2,0,0,0,5,2,3,0,-1,0,6
ISystemClock,0,0,1,0,0,3,0,1,0,-1,0,0
RealSystemClock,0,0,1,0,0,3,0,0,1,-1,0,0
