Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
FollowAI,31,5,0,9,1,189,17,0,0,0,5,1
VehicleWaypoint,3,1,0,3,0,27,2,0,0,0,0,1
BasicCameraInput,3,2,0,2,0,25,3,0,0,0,1,0
CameraControl,18,5,0,5,2,127,12,0,0,0,3,2
DetachablePart,17,5,0,10,2,155,18,0,0,0,2,2
PartJoint,10,0,0,10,0,14,0,0,0,-1,0,2
ShatterPart,8,2,0,8,1,57,7,0,0,0,0,2
VehicleDamage,26,14,0,14,7,617,81,0,0,0,11,1
meshVerts,2,0,0,2,0,5,0,0,0,-1,0,1
PerformanceStats,3,2,0,1,1,31,3,0,0,1,0,0
VehicleMenu,30,4,0,17,3,162,18,0,0,0,12,0
ContinuousTransmission,7,1,0,7,0,53,4,0,1,0,2,3
DriveForce,5,2,0,5,2,31,2,0,0,0,0,7
GasMotor,11,4,0,9,4,143,13,0,1,0,5,2
GearboxTransmission,14,7,0,9,5,245,30,0,1,0,7,5
Gear,3,0,0,3,0,7,0,0,0,-1,0,2
Motor,29,3,0,20,3,177,19,2,0,0,3,6
Transmission,10,3,0,7,2,69,8,2,0,0.6700000166893005,3,7
Wheel,97,18,0,72,5,882,84,0,0,0,13,10
SlipDependenceMode,0,0,0,0,0,1,0,0,0,-1,0,1
WheelContact,8,0,0,8,0,11,0,0,0,-1,0,5
DetachablePartEditor,1,2,0,0,2,46,7,0,0,0,2,0
GasMotorEditor,1,1,0,0,1,111,9,0,0,0,8,0
GearboxTransmissionEditor,2,1,0,0,1,47,7,0,0,0,1,0
GroundSurfaceInstanceEditor,0,1,0,0,1,35,5,0,0,-1,3,0
HoverMotorEditor,3,1,0,0,1,66,9,0,0,0,2,0
HoverWheelEditor,2,1,0,0,1,54,8,0,0,0,1,0
PropertyToggleSetterEditor,2,1,0,0,1,49,7,0,0,0,1,0
SuspensionEditor,2,1,0,0,1,74,12,0,0,0,4,0
SuspensionPartEditor,1,2,0,0,2,34,5,0,0,0,1,0
TerrainSurfaceEditor,3,2,0,0,1,54,7,0,0,0,3,0
VehicleParentEditor,3,1,0,0,1,122,19,0,0,0,2,0
WheelEditor,4,1,0,0,1,54,7,0,0,0,1,0
LightController,18,4,0,13,0,120,12,0,0,0,5,0
TireMarkCreate,30,6,0,6,0,310,24,0,0,0,8,1
TireMark,5,1,0,3,0,46,3,0,0,0,0,1
TireScreech,5,2,0,0,0,95,13,0,0,0,7,0
VehicleLight,10,2,0,7,0,79,10,0,0,0,1,1
GroundSurfaceInstance,2,1,0,2,0,25,2,0,0,0,2,2
GroundSurfaceMaster,2,1,0,2,0,14,1,0,0,0,1,7
GroundSurface,8,0,0,8,0,14,0,0,0,-1,0,8
TerrainSurface,5,6,0,2,3,121,19,0,0,0,2,2
HoverMotor,2,2,0,2,2,50,5,0,1,0,3,1
HoverSteer,11,3,0,7,0,53,5,0,0,0,3,0
HoverWheel,37,11,0,27,2,265,24,0,0,0,4,6
HoverContact,6,0,0,6,0,9,0,0,0,-1,0,2
BasicInput,11,3,0,10,0,98,17,0,0,0,1,0
MobileInput,6,6,0,6,5,56,6,0,0,1,0,1
MobileInputGet,8,2,0,4,0,48,4,0,0,0,2,0
GlobalControl,20,3,0,19,0,79,5,0,0,0.6700000166893005,0,13
TimeMaster,5,3,0,4,0,41,5,0,0,0.6700000166893005,0,9
F,0,2,0,0,2,36,6,0,0,-1,0,16
GizmosExtra,0,1,0,0,1,31,2,0,0,-1,0,1
MeshUtil,0,1,0,0,1,116,3,0,0,-1,0,0
FlipControl,12,6,0,8,0,136,15,0,0,0,2,1
StuntDetect,21,5,0,6,0,222,25,0,0,0,5,1
StuntManager,12,1,0,12,0,36,1,0,0,0,1,1
Stunt,8,1,0,8,1,26,1,0,0,0,0,2
PropertyToggleSetter,6,2,0,6,1,52,8,0,0,0,5,2
PropertyTogglePreset,3,0,0,3,0,10,0,0,0,-1,0,1
IndividualPreset,1,0,0,1,0,6,0,0,0,-1,0,1
Suspension,61,8,0,55,1,427,32,0,0,0,9,9
SuspensionPart,20,3,0,12,0,168,15,0,0,0,2,2
SuspensionPropertyToggle,2,3,0,1,2,43,7,0,0,0,2,2
SuspensionToggledProperty,2,0,0,2,0,14,0,0,0,-1,1,2
Properties,0,0,0,0,0,1,0,0,0,-1,0,1
SteeringControl,13,3,0,9,0,56,5,0,0,0,4,1
VehicleAssist,29,6,0,22,0,230,21,0,0,0,4,2
VehicleBalance,14,3,0,8,0,109,7,0,0,0,4,0
VehicleDebug,3,3,0,3,0,53,7,0,0,0,2,0
VehicleParent,60,23,0,55,12,502,62,0,0,0.1700000017881393,8,25
WheelCheckGroup,2,2,0,2,2,32,6,0,0,0,2,2
