Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ovrAvatarCapabilities,0,0,0,0,0,8,0,0,0,-1,0,0
ovrAvatarMessageType,0,0,0,0,0,5,0,0,0,-1,0,0
ovrAvatarMessage_AvatarSpecification,2,0,0,2,0,4,0,0,0,-1,0,0
ovrAvatarMessage_AssetLoaded,2,0,0,2,0,4,0,0,0,-1,0,0
ovrAvatarAssetType,0,0,0,0,0,5,0,0,0,-1,0,0
ovrAvatarMeshVertex,14,0,0,14,0,21,0,0,0,-1,0,0
ovrAvatarMeshAssetData,5,0,0,5,0,7,0,0,0,-1,0,0
ovrAvatarTextureFormat,0,0,0,0,0,6,0,0,0,-1,0,0
ovrAvatarTextureAssetData,6,0,0,6,0,8,0,0,0,-1,0,0
ovrAvatarRenderPartType,0,0,0,0,0,7,0,0,0,-1,0,0
ovrAvatarTransform,3,0,0,3,0,6,0,0,0,-1,0,0
ovrAvatarButton,0,0,0,0,0,8,0,0,0,-1,0,0
ovrAvatarTouch,0,0,0,0,0,11,0,0,0,-1,0,0
ovrAvatarHandInputState,8,0,0,8,0,12,0,0,0,-1,0,0
ovrAvatarComponent,4,0,0,4,0,9,0,0,0,-1,0,0
ovrAvatarBaseComponent,2,0,0,2,0,5,0,0,0,-1,0,0
ovrAvatarBodyComponent,4,0,0,4,0,6,0,0,0,-1,0,0
ovrAvatarControllerComponent,2,0,0,2,0,5,0,0,0,-1,0,0
ovrAvatarHandComponent,2,0,0,2,0,4,0,0,0,-1,0,0
ovrAvatarMaterialLayerBlendMode,0,0,0,0,0,5,0,0,0,-1,0,0
ovrAvatarMaterialLayerSampleMode,0,0,0,0,0,7,0,0,0,-1,0,0
ovrAvatarMaterialMaskType,0,0,0,0,0,8,0,0,0,-1,0,0
ovrAvatarMaterialLayerState,9,3,0,9,2,47,13,0,0,0.6700000166893005,0,0
ovrAvatarMaterialState,15,3,0,15,2,76,21,0,0,0.6700000166893005,0,0
ovrAvatarSkinnedMeshPose,4,0,0,4,0,13,0,0,0,-1,0,0
ovrAvatarVisibilityFlags,0,0,0,0,0,7,0,0,0,-1,0,0
ovrAvatarRenderPart_SkinnedMeshRender,5,0,0,5,0,8,0,0,0,-1,0,0
ovrAvatarRenderPart_SkinnedMeshRenderPBS,6,0,0,6,0,9,0,0,0,-1,0,0
ovrAvatarRenderPart_ProjectorRender,4,0,0,4,0,7,0,0,0,-1,0,0
ovrAvatarHandGesture,0,0,0,0,0,6,0,0,0,-1,0,0
CAPI,1,52,0,0,38,246,52,0,0,0,0,0
BodyCollider,2,2,0,1,0,22,2,0,0,0,0,0
CircularDrive,38,15,0,20,0,514,44,0,0,0.1299999952316284,5,0
Axis_t,0,0,0,0,0,6,0,0,0,-1,0,0
ComplexThrowable,8,8,0,4,0,176,23,0,0,0,4,0
AttachMode,0,0,0,0,0,5,0,0,0,-1,0,1
ControllerHoverHighlight,8,12,0,2,2,180,29,0,0,0.1700000017881393,2,0
CustomEvents,0,0,0,0,0,15,0,0,0,-1,0,0
UnityEventSingleFloat,0,0,0,0,0,4,0,0,0,-1,0,0
UnityEventHand,0,0,0,0,0,4,0,0,0,-1,0,1
DebugUI,2,2,1,0,0,34,2,0,0,0,1,0
DestroyOnDetachedFromHand,0,1,0,0,0,9,1,0,0,-1,1,0
DestroyOnParticleSystemDeath,1,2,0,0,0,23,3,0,0,0,0,0
DestroyOnTriggerEnter,2,2,0,1,0,25,4,0,0,0,0,0
DistanceHaptics,4,1,0,4,0,29,3,0,0,0,0,0
DontDestroyOnLoad,0,1,0,0,0,8,1,0,0,-1,0,0
EnumFlags,0,1,0,0,1,4,1,0,0,-1,0,3
EnumFlagsPropertyDrawer,0,1,0,0,1,8,1,0,0,-1,0,0
FallbackCameraController,6,3,0,3,0,83,11,0,0,0.6700000166893005,0,0
Hand,25,27,4,14,11,856,85,0,0,0,13,28
HandType,0,0,0,0,0,6,0,0,0,-1,0,4
AttachmentFlags,0,0,0,0,0,8,0,0,0,-1,0,3
AttachedObject,3,0,0,3,0,6,0,0,0,-1,0,2
HandEditor,0,1,0,0,1,36,6,0,0,-1,2,0
HapticRack,7,5,0,5,0,69,8,0,0,0,2,0
HideOnHandFocusLost,0,1,0,0,0,8,1,0,0,-1,1,0
IgnoreHovering,1,0,0,1,0,5,0,0,0,-1,0,1
InputModule,2,5,1,0,5,65,7,0,0,0.6000000238418579,0,2
Interactable,0,2,0,0,0,29,4,0,0,-1,1,4
InteractableButtonEvents,8,1,0,8,0,65,11,0,0,0,3,0
InteractableHoverEvents,4,4,0,4,0,35,4,0,0,1,1,0
ItemPackage,6,0,0,6,0,11,0,0,0,-1,1,3
ItemPackageType,0,0,0,0,0,1,0,0,0,-1,0,2
ItemPackageReference,1,0,0,1,0,4,0,0,0,-1,1,2
ItemPackageSpawner,16,14,1,11,0,329,49,0,0,0.1400000005960464,8,0
LinearAnimation,5,2,0,2,0,51,5,0,0,0,1,0
LinearAnimator,4,2,0,2,0,46,5,0,0,0,1,0
LinearAudioPitch,6,3,0,5,0,44,6,0,0,0,1,0
LinearBlendshape,3,2,0,2,0,38,5,0,0,0,2,0
LinearDisplacement,3,2,0,2,0,28,4,0,0,0,1,0
LinearDrive,12,7,0,6,0,135,18,0,0,0,2,0
LinearMapping,1,0,0,1,0,4,0,0,0,-1,0,9
Player,9,7,10,8,3,389,20,0,0,0.4300000071525574,2,10
PlaySound,21,8,0,19,6,203,21,0,0,0.25,0,1
SeeThru,5,6,0,1,0,137,16,0,0,0,2,0
SleepOnAwake,0,1,0,0,0,12,2,0,0,-1,0,0
SoundDeparent,2,2,0,1,0,24,3,0,0,0,0,0
SoundPlayOneshot,7,4,0,6,3,62,8,0,0,0,1,5
SpawnAndAttachAfterControllerIsTracking,2,2,0,1,0,36,5,0,0,0,1,0
SpawnAndAttachToHand,2,1,0,2,1,24,3,0,0,0,1,0
SpawnRenderModel,8,9,0,1,0,152,22,0,0,0,3,0
Throwable,17,10,0,11,0,244,25,0,0,0.2000000029802322,8,0
UIElement,2,5,0,1,0,53,7,0,0,0.6000000238418579,5,1
UIElementEditor,0,1,0,0,1,17,2,0,0,-1,2,0
Unparent,1,3,0,0,1,27,4,0,0,0,0,0
Util,10,46,0,10,46,668,93,0,0,0.9599999785423279,1,15
AfterTimer_Component,4,3,0,0,1,45,5,0,0,0,0,1
VelocityEstimator,7,7,0,3,5,149,18,0,0,0,0,1
ControllerButtonHints,16,32,1,4,8,757,87,0,0,0,7,6
OffsetType,0,0,0,0,0,7,0,0,0,-1,0,1
ButtonHintInfo,14,0,0,14,0,21,0,0,0,-1,0,1
ArcheryTarget,8,4,0,6,0,67,8,0,0,0,1,0
Arrow,17,6,0,8,1,250,27,0,0,0,6,1
ArrowHand,17,11,0,8,0,282,27,0,0,0.3600000143051147,6,1
ArrowheadRotation,0,1,0,0,0,9,1,0,0,-1,0,0
Balloon,15,8,0,7,1,209,24,0,0,0.25,5,2
BalloonColor,0,0,0,0,0,1,0,0,0,-1,0,2
BalloonColliders,4,4,0,1,0,74,9,0,0,0,0,0
BalloonHapticBump,1,1,0,1,0,18,3,0,0,0,2,1
BalloonSpawner,15,4,0,14,2,108,16,0,0,0,3,0
ExplosionWobble,0,1,0,0,1,12,2,0,0,-1,0,1
FireSource,11,5,0,8,0,99,13,0,0,0,1,1
Longbow,46,21,0,18,6,428,40,0,0,0.1899999976158142,11,1
Handedness,0,0,0,0,0,1,0,0,0,-1,0,1
SoundBowClick,5,2,0,4,1,26,2,0,0,0,0,1
ControllerHintsExample,2,5,0,0,3,101,12,0,0,0,4,0
InteractableExample,5,9,0,0,0,116,11,0,0,0.4399999976158142,3,0
AllowTeleportWhileAttachedToHand,2,0,0,2,0,5,0,0,0,-1,0,2
ChaperoneInfo,2,2,5,1,1,73,5,0,0,0,2,1
IgnoreTeleportTrace,0,0,0,0,0,3,0,0,0,-1,0,0
Teleport,79,31,1,42,7,1137,121,0,0,0,13,2
TeleportArc,17,12,0,7,6,295,26,0,0,0,1,1
TeleportArea,6,10,1,0,8,145,17,0,1,0.300000011920929,1,2
TeleportAreaEditor,0,2,0,0,1,32,6,0,0,-1,1,0
TeleportMarkerBase,2,7,1,2,7,45,7,2,0,0.8600000143051147,0,1
TeleportPoint,25,13,1,7,10,297,22,0,1,0.3100000023841858,3,2
TeleportPointType,0,0,0,0,0,5,0,0,0,-1,0,2
TeleportPointEditor,0,2,0,0,1,29,5,0,0,-1,1,0
IVRSystem,44,0,0,0,0,224,0,0,0,-1,0,1
IVRExtendedDisplay,3,0,0,0,0,19,0,0,0,-1,0,1
IVRTrackedCamera,12,0,0,0,0,64,0,0,0,-1,0,1
IVRApplications,31,0,0,0,0,159,0,0,0,-1,0,1
IVRChaperone,8,0,0,0,0,44,0,0,0,-1,0,1
